Course,Course Title,Class Section Availability,Course Start/End Date,Credits,Schedule,Instructor,Class Type,Delivery Method,Course Attribute,Class Comments,Avail Seats:,Course Schedule
ELT256,Electrical Contractor Business Management,21,8/19/2025 to 12/4/2025,3.00,TR 1:30PM - 2:45PM,"Newcomer,Eric",,On Campus,NA,11/14/2025,7 of 15,Click for Details
DSM142,Powertrain & Brake Systems Lab,01,8/18/2025 to 12/5/2025,4.00,F 9:00AM - 12:45PM...,"Sones,Mark",,On Campus,NA,WD 11/14/2025,17 of 22,Click for Details
FYE101,First Year Experience,01 NHS,8/20/2025 to 12/5/2025,1.00,WF 10:00AM - 10:50AM,"Smith,Allen",,On Campus,NA,11/14/2025,0 of 24,Click for Details
PHL210,Ethics,01,8/18/2025 to 12/3/2025,3.00,MW 11:00AM - 12:15PM,"Vetock,Jeffrey",,On Campus,NA,W/D 11/14/2025,11 of 25,Click for Details
DEN216,Dental Hygiene III,01,8/19/2025 to 12/2/2025,6.00,T 8:00AM - 9:45AM,"Motel,Bridget",,On Campus,Fall Only,11/14/2025,3 of 37,Click for Details
PHA647,Pediatrics Clinical Experience,02,9/22/2025 to 10/31/2025,4.00,No scheduled meetings,"Kavanagh,Kimberly",,Off Campus,NA,"October 23, 2025
Callback dates 10/30/2025 &10/31/2025, Health/Nursing requirements needed, May require identity verification fees, May require housing, Times may vary by site, Transportation needed",5 of 5,Click for Details
WEL119,Shielded Metal Arc Welding,42,10/13/2025 to 12/11/2025,4.00,TR 5:00PM - 5:50PM...,"Weitzel,Levi",,On Campus,Fall Only,withdraw date 12/2/25,2 of 16,Click for Details
HIS116,World History I,90,8/18/2025 to 12/12/2025,3.00,No scheduled meetings,"Wahl,Jennifer",,Distance Learning,Fall Only,W/D 11/14/2025,0 of 25,Click for Details
SCI103,Science in Modern Society,90,8/18/2025 to 12/12/2025,3.00,No scheduled meetings,"Butzler,Kelly",,Distance Learning,NA,W/D 11/14/2025,2 of 20,Click for Details
EET124,"Engineering, Technology & Society",01,8/19/2025 to 12/4/2025,3.00,TR 8:00AM - 10:15AM,"Rankinen,Jeffrey",,On Campus,NA,11/14/2025,3 of 23,Click for Details
NUR270L##,Childbearing Nursing Lab,72,8/23/2025 to 11/22/2025,0.00,S 6:30AM - 3:15PM,"Account,Test",,Off Campus,NA,"11/6/2025
Requires Associated Class NUR270-90	
Restricted to NL/NLD major
Health/nursing requirements needed
See clinical grid for details
Times may vary by site
Transportation needed
Additional times to be arranged",2 of 6,Click for Details
CCM140,"Woodworking - Art, Craft & Design",01,8/18/2025 to 12/3/2025,3.00,MW 3:30PM - 4:20PM...,"Kruppenbacher,Peter",,On Campus,NA,11/14/2025,0 of 18,Click for Details
SPC101,Fundamentals of Speech,25,8/18/2025 to 12/5/2025,3.00,MWF 1:00PM - 1:50PM,"Gilchrist,Brian",,On Campus,NA,W/D 11/14/2025,17 of 20,Click for Details
ABC110,Collision Estimating,21,8/19/2025 to 12/4/2025,3.00,TR 1:00PM - 3:15PM,"Bruckhart,Loren",,On Campus,Fall Only,11/14/2025,1 of 18,Click for Details
BEM350,Bioterrorism,01,8/18/2025 to 12/3/2025,3.00,MW 9:30AM - 10:45AM,"Bjorkman,David",,On Campus,Fall Only,W/D 11/14/2025,14 of 20,Click for Details
ELT119,Electrical Practices in Industry,01,8/18/2025 to 12/3/2025,4.00,MW 8:00AM - 9:15AM...,"Anstadt,Eric",,On Campus,NA,11/14/2025,3 of 15,Click for Details
ELT227,Industrial Motor Control,23,8/18/2025 to 12/3/2025,4.00,MW 1:00PM - 2:15PM...,"Counterman,Arthur",,On Campus,NA,11/14/2025,-1 of 15,Click for Details
ELT130,Electrical Drawing & Print Reading,21,8/19/2025 to 12/4/2025,2.00,TR 3:00PM - 4:45PM,"Seasholtz,Craig",,On Campus,NA,11/14/2025,-1 of 15,Click for Details
WEL119,Shielded Metal Arc Welding,01,10/13/2025 to 12/12/2025,4.00,MW 8:00AM - 8:50AM...,"Cotner,David",,On Campus,Fall Only,withdraw date 12/2/25,0 of 15,Click for Details
BCM103,Construction & Program Orientation,02,8/18/2025 to 10/10/2025,3.00,F 8:00AM - 11:45AM...,"Sheppard,Wayne",,On Campus,NA,9/30/2025,0 of 20,Click for Details
BCM280,Construction Estimating,01,8/18/2025 to 12/3/2025,3.00,MW 2:00PM - 4:15PM,"Group,Brandon",,On Campus,NA,11/14/2025,0 of 20,Click for Details
EET304,Digital Systems,01,8/18/2025 to 12/5/2025,3.00,MWF 8:00AM - 8:50AM,"West,William",,On Campus,Fall Only,11/14/2025,0 of 10,Click for Details
MTH108,Elementary Algebra II,02,8/19/2025 to 12/5/2025,3.00,F 10:00AM - 10:50AM...,"Jacobs,Lisa",,On Campus,NA,W/D 11/14/2025,3 of 22,Click for Details
DCP201,Promotion and Prevention of Substance Use & Abuse,90,10/13/2025 to 12/12/2025,3.00,No scheduled meetings,"Winder,Elizabeth",,Distance Learning,NA,W/D 12/2/2025,4 of 20,Click for Details
PHA641,Internal Medicine Clinical Experience,02,9/22/2025 to 10/31/2025,4.00,No scheduled meetings,"Sedor,Melissa",,Off Campus,NA,"October 23, 2025
Callback dates 10/30/2025 &10/31/2025, Health/Nursing requirements needed, May require identity verification fees, May require housing, Times may vary by site, Transportation needed",3 of 5,Click for Details
SCI100,Environmental Science,90,8/18/2025 to 12/12/2025,3.00,No scheduled meetings,"Cooley,Rob",,Distance Learning,NA,W/D 11/14/2025,-1 of 20,Click for Details
NUR229,Adult Medical-Surgical Nursing III,91,8/18/2025 to 12/12/2025,5.00,No scheduled meetings,"Account,Test",,Distance Learning,NA,"11/14/25
Restricted to RN Major 
Tuesday 6 pm to 8:45 pm Synchronous online
Requires Associated Class NUR229L70
Webcam required for exam proctoring
May require identity verification fees
100% instruction via distance",6 of 16,Click for Details
ACR229,HVACR System Operations,02,8/19/2025 to 12/4/2025,5.00,TR 1:30PM - 2:20PM...,"Watkins,Pat",,On Campus,Fall Only,11/14/2025,2 of 16,Click for Details
EET312,Equipment Installation & Commissioning,01,8/18/2025 to 12/3/2025,3.00,MW 8:00AM - 8:50AM,"Sarge,Clark",,On Campus,Fall Only,11/14/2025,0 of 25,Click for Details
NUR625,Clinical Practicum in Nursing Education,90,8/18/2025 to 12/12/2025,3.00,No scheduled meetings,"Account,Test",,Distance Learning,NA,"11/14/25
May require identity verification fees
100% instruction via distance 
Times to be arranged
Health/nursing requirements needed
Transportation needed
Times may vary by site",2 of 5,Click for Details
FYE101,First Year Experience,25 ET,8/19/2025 to 12/4/2025,1.00,TR 12:30PM - 1:20PM,"Felix,Ashlee",,On Campus,NA,11/14/2025,10 of 24,Click for Details
FYE101,First Year Experience,44 AVC,8/21/2025 to 12/4/2025,1.00,R 3:00PM - 4:45PM,"Krepps,Matthew",,On Campus,NA,11/14/2025,7 of 24,Click for Details
FYE101,First Year Experience,48 ET,8/18/2025 to 12/3/2025,1.00,MW 3:00PM - 3:50PM,"Felix,Ashlee",,On Campus,NA,11/14/2025,0 of 24,Click for Details
DSM116,Diesel Engine Laboratory,01,8/18/2025 to 12/5/2025,4.00,F 10:00AM - 2:45PM...,"Bell,Jeremy",,On Campus,NA,WD 11/14/2025,4 of 22,Click for Details
NUR461,Leadership & Management in Nursing,98,8/18/2025 to 12/5/2025,3.00,M 2:00PM - 3:45PM,"Account,Test",,Hybrid,NA,"11/14/25
Restricted to BGN major
Webcam required for exam proctoring
May require identity verification fees
66% instruction via distance",0 of 20,Click for Details
BCT238,Concrete Construction,02,8/20/2025 to 12/3/2025,3.00,W 8:00AM - 8:50AM...,"Reber,Franklin",,On Campus,NA,11/14/2025,-1 of 13,Click for Details
EET116,Electronic Circuits & Devices I,02,8/18/2025 to 12/5/2025,5.00,MWF 10:00AM - 10:50AM...,"West,William",,On Campus,NA,11/14/2025,2 of 12,Click for Details
HSJ240,Management & Administration in Government & Non-Profit Agencies,01,8/19/2025 to 12/4/2025,3.00,TR 11:00AM - 12:15PM,"Winder,Elizabeth",,On Campus,NA,W/D 11/14/2025,-6 of 20,Click for Details
ART225,Type Design I,01,8/19/2025 to 12/4/2025,3.00,TR 8:00AM - 10:15AM,"Wilson,Mark",,On Campus,Fall Only,W/D 11/14/2025,1 of 15,Click for Details
MGT345,Business Planning & Operations,21,8/18/2025 to 12/3/2025,3.00,MW 3:30PM - 4:45PM,"Ciavarella,Mark",,On Campus,NA,W/D 11/14/2025,0 of 15,Click for Details
CSC124,"Information, Technology & Society",91,8/18/2025 to 12/12/2025,3.00,No scheduled meetings,"Shultz,Walter",,Distance Learning,NA,11/14/2025,-1 of 30,Click for Details
MTH172,Introduction to Geometry,21,8/19/2025 to 12/4/2025,3.00,TR 1:30PM - 3:15PM,"Trick,Nathan",,On Campus,NA,W/D 11/14/2025,0 of 18,Click for Details
FYE101,First Year Experience,47 AVC,8/21/2025 to 12/4/2025,1.00,R 3:00PM - 4:45PM,"Robison,Michael",,On Campus,NA,11/14/2025,5 of 24,Click for Details
NUR321,Transition to the BSN Program,90,8/18/2025 to 10/10/2025,1.00,No scheduled meetings,"Account,Test",,Distance Learning,Fall Only,"9/30/2025
Webcam required for exam proctoring
May require identity verification fees
100% instruction via distance",7 of 28,Click for Details
PAS565,Diagnostic & Procedural Practices I,01,8/18/2025 to 12/4/2025,2.00,MR 9:30AM - 11:15AM,"Dorman,Heather; Mix, Cheressa",,On Campus,Fall Only,11/14/2025,5 of 30,Click for Details
DSM278,Automated & Hybrid Drive Systems,01,8/19/2025 to 12/4/2025,2.00,TR 12:00PM - 12:50PM,"Sones,Mark",,On Campus,NA,WD 11/14/2025,4 of 15,Click for Details
ENL111,English Composition I,44,8/18/2025 to 12/1/2025,3.00,M 6:30PM - 9:15PM,"Account,Test",,On Campus,ENL111 Summer Discount,W/D 11/14/2025,21 of 23,Click for Details
BIO125,Human Anatomy & Physiology II,21,8/18/2025 to 12/4/2025,4.00,TR 10:00AM - 11:15AM...,"Kule,Chris",,On Campus,NA,W/D 11/14/25,10 of 24,Click for Details
CCD103,Technical Drawing I,21,8/18/2025 to 12/5/2025,4.00,MWF 12:00PM - 12:50PM...,"Schreck,Shane",,On Campus,Fall Only,11/14/2025,7 of 18,Click for Details
DEN108,Oral Histology,21,8/19/2025 to 12/2/2025,1.00,T 1:00PM - 1:50PM,"Clossen,Tammy",,On Campus,Fall Only,11/14/2025,40 of 40,Click for Details
BEM250,Spatial Analysis in Emergency Management,90,8/18/2025 to 12/12/2025,3.00,No scheduled meetings,"Schlosser,William",,Distance Learning,NA,W/D 11/14/2025,6 of 10,Click for Details
MTH159,Statistics for Health and Behavioral Sciences,41,8/19/2025 to 12/4/2025,3.00,TR 5:00PM - 6:15PM,"Win,Rivka",,On Campus,NA,W/D 11/14/2025,9 of 25,Click for Details
PHS103,Physics Survey,21,8/18/2025 to 12/3/2025,3.00,MW 2:00PM - 3:15PM,"Hurst,Travis",,On Campus,NA,11/14/2025,0 of 22,Click for Details
BEM240,Introduction to Homeland Security,01,8/18/2025 to 12/3/2025,3.00,MW 9:30AM - 10:45AM,"Schlosser,William",,On Campus,NA,W/D 11/14/2025,13 of 20,Click for Details
NUR306L##,Adult Health Nursing I Lab,03,8/18/2025 to 11/10/2025,0.00,M 6:30AM - 2:15PM,"Account,Test",,Off Campus,NA,"10/15/2025
Requires Associated Class NUR306-01	
Restricted to BGN major
Health/nursing requirements needed
See clinical grid for details
Times may vary by site
Transportation needed
Additional times to be arranged",0 of 9,Click for Details
AVI140,Aircraft Reciprocating Engines,02,11/11/2025 to 12/12/2025,4.00,MTWRF 8:00AM - 9:15AM...,"Damiani,D Michael",,On Campus,NA,12/09/2025,4 of 22,Click for Details
FYE101,First Year Experience,18 NHS,8/19/2025 to 12/4/2025,1.00,TR 8:30AM - 9:20AM,"Arrigonie,John",,On Campus,NA,11/14/2025,0 of 24,Click for Details
SPC101,Fundamentals of Speech,41,8/19/2025 to 12/2/2025,3.00,T 5:00PM - 7:45PM,"Hill,Joshua",,On Campus,NA,W/D 11/14/2025,0 of 20,Click for Details
ACR152,Fundamentals of HVAC Electrical Controls,02,8/19/2025 to 12/4/2025,4.00,TR 8:30AM - 9:20AM...,"Copp,Jacob",,On Campus,NA,11/14/2025,1 of 18,Click for Details
HSJ401,Legal Advocacy,41,8/18/2025 to 12/1/2025,3.00,M 5:30PM - 7:45PM,"Bluth,Brian; Spring, Nicole",,On Campus,Fall Only,W/D 11/14/2025,0 of 20,Click for Details
PHA646,Women's Health Clinical Experience,01,8/18/2025 to 9/19/2025,4.00,No scheduled meetings,"Mix,Cheressa",,Off Campus,NA,"September 12, 2025
Callback dates 9/18/2025 & 9/19/2025, Health/Nursing requirements needed, May require identity verification fees, May require housing, Times may vary by site, Transportation needed",4 of 5,Click for Details
PAS550,Clinical Medicine I,01,8/18/2025 to 12/5/2025,5.00,W 9:00AM - 11:45AM...,"Sedor,Melissa; Kavanagh, Kimberly",,On Campus,Fall Only,11/14/2025,6 of 30,Click for Details
HEO100,"Tools, Hardware & Basic Safety",01,8/18/2025 to 12/1/2025,2.00,M 11:00AM - 12:45PM,"Peck,Ryan",,On Campus,Fall Only,WD 11/14/2025,1 of 11,Click for Details
AMT127,Engine Electrical Systems,05,11/10/2025 to 12/12/2025,3.00,MTWR 8:00AM - 9:45AM...,"Young,Harrison",,On Campus,NA,12/01/2025,7 of 16,Click for Details
CSC124,"Information, Technology & Society",03,8/19/2025 to 12/4/2025,3.00,TR 8:00AM - 9:15AM,"Murray,Karen",,On Campus,NA,11/14/2025,0 of 24,Click for Details
EET205,Network Maintenance Laboratory,21,8/19/2025 to 12/4/2025,1.00,TR 12:30PM - 1:45PM,"Rice,Mark",,On Campus,NA,11/14/2025,4 of 16,Click for Details
EET248,Introduction to Automation Control Concepts & Applications,22,8/18/2025 to 12/5/2025,4.00,MWF 1:00PM - 2:45PM,"Moser,Randall",,On Campus,Fall Only,11/14/2025,0 of 12,Click for Details
SOC111,Introduction to Sociology,22,8/19/2025 to 12/4/2025,3.00,TR 2:00PM - 3:15PM,"Cooley,Rob",,On Campus,NA,W/D 11/14/2025,3 of 25,Click for Details
FYE101,First Year Experience,19 NHS,8/19/2025 to 12/4/2025,1.00,TR 9:30AM - 10:20AM,"Arrigonie,John",,On Campus,NA,11/14/2025,0 of 24,Click for Details
DEN447,United States Health Policymaking,90,8/18/2025 to 12/12/2025,3.00,No scheduled meetings,"Hicks,Jill",,Distance Learning,NA,"11/14/2025
May require identity verification fees.
100% virtual.",5 of 22,Click for Details
PHS103,Physics Survey,22,8/19/2025 to 12/4/2025,3.00,TR 12:30PM - 1:45PM,"Hurst,Travis",,On Campus,NA,W/D 11/14/2025,0 of 22,Click for Details
AVC406,Avionics Auxiliary Systems Applications,02,8/20/2025 to 12/3/2025,1.00,W 1:30PM - 4:15PM,"Krepps,Matthew",,On Campus,Fall Only,11/14/2025,1 of 10,Click for Details
SPC101,Fundamentals of Speech,07,8/19/2025 to 12/4/2025,3.00,TR 11:00AM - 12:15PM,"Boone,George",,On Campus,NA,W/D 11/14/2025,8 of 20,Click for Details
BIO125,Human Anatomy & Physiology II,01,8/19/2025 to 12/4/2025,4.00,TR 10:00AM - 11:15AM...,"Kule,Chris",,On Campus,NA,W/D 11/14/2025,4 of 24,Click for Details
HAD211,Honda Electrical Systems,01,10/13/2025 to 12/11/2025,5.00,MTWR 8:00AM - 9:15AM...,"Tavani,Joseph",,On Campus,Fall Only,12/02/2025,9 of 18,Click for Details
CSC124,"Information, Technology & Society",13,8/19/2025 to 12/4/2025,3.00,TR 11:00AM - 12:15PM,"Webb,Melissa",,On Campus,NA,11/14/2025,0 of 24,Click for Details
PHO150,Digital Photography,02,8/19/2025 to 12/4/2025,3.00,TR 11:00AM - 1:15PM,"Yoder,Joanna",,On Campus,NA,W/D 11/14/2025,2 of 18,Click for Details
DEN214L##,Dental Materials/Specialties Lab,22,8/19/2025 to 12/2/2025,0.00,T 3:30PM - 6:15PM,"Account,Test",,On Campus,NA,11/14/2025,0 of 18,Click for Details
HEO231,Haul Truck & Final Grade Equipment Operation,01,8/20/2025 to 12/3/2025,3.00,W 7:00AM - 3:45PM,"Welshans,Seth",,On Campus,NA,WD 11/14/2025,3 of 18,Click for Details
NUR270L##,Childbearing Nursing Lab,01,8/19/2025 to 9/23/2025,0.00,T 6:30AM - 1:15PM,"Account,Test",,Off Campus,NA,"09/12/2025
Requires Associated Class NUR270 		
Lab restricted to lecture section 01		
Health/nursing requirements needed
See clinical grid for details
Additional times to be arranged
Times may vary by site
Transportation needed",1 of 6,Click for Details
NUR431L##,Adult Health Nursing III Lab,03,8/19/2025 to 12/3/2025,0.00,TW 6:30AM - 2:15PM,"Account,Test",,Off Campus,NA,"11/14/25
Requires Associated Class NUR431-21	
Restricted to BGN major
Health/nursing requirements needed
See clinical grid for details
Times may vary by site
Transportation needed
Additional times to be arranged",0 of 6,Click for Details
NUR272,Psychosocial Nursing,90,8/18/2025 to 12/12/2025,3.00,No scheduled meetings,"Account,Test",,Distance Learning,NA,"11/14/25
Restricted to NL/NLD Major 
Friday 1 pm to 2:45 pm Synchronous online
Requires Associated Class NUR272L
Webcam required for exam proctoring
May require identity verification fees
100% instruction via distance",10 of 23,Click for Details
PAS646,Women's Health Clinical Experience,01,8/18/2025 to 9/19/2025,4.00,No scheduled meetings,"Mix,Cheressa",,Off Campus,NA,"September 12, 2025
Callback dates 9/18/2025 & 9/19/2025, Health/Nursing requirements needed, May require identity verification fees, May require housing, Times may vary by site, Transportation needed",5 of 5,Click for Details
IAS312,Network Defense,01,8/19/2025 to 12/4/2025,3.00,TR 11:00AM - 12:15PM,"Heimbach,Allen",,On Campus,Fall Only,11/14/2025,-5 of 12,Click for Details
QAL124,Ultrasonic Testing I,01,8/18/2025 to 10/10/2025,4.50,TR 7:30AM - 11:45AM...,"Hurd,Mark",,On Campus,NA,withdraw date 9/30/2025,5 of 12,Click for Details
ACR239,Residential HVAC System Design,01,8/19/2025 to 12/4/2025,3.00,TR 9:00AM - 11:15AM,"Kishbaugh,Bradley",,On Campus,NA,11/14/2025,0 of 18,Click for Details
FYE101,First Year Experience,53 NHS,8/19/2025 to 12/4/2025,1.00,TR 5:00PM - 5:50PM,"Crawford,Laura",,On Campus,NA,11/14/2025,2 of 24,Click for Details
MGT115,Principles of Management,41,8/18/2025 to 12/3/2025,3.00,MW 5:00PM - 6:15PM,"Christopher,Daniel",,On Campus,NA,W/D 11/14/2025,18 of 25,Click for Details
RST130,Vintage Metal Fabrication & Applications I,01,10/13/2025 to 12/11/2025,4.00,MTWR 8:30AM - 12:45PM...,"Klinger,Roy",,On Campus,Fall Only,12/02/2025,12 of 18,Click for Details
DEN103L##,Dental Hygiene I Lab,02,8/19/2025 to 12/4/2025,0.00,T 8:00AM - 10:45AM...,"Hicks,Jill; Saxe, Mary Jo; Hicks, Amanda",,On Campus,NA,11/14/2025,20 of 20,Click for Details
DEN202,General & Oral Pathology,21,8/18/2025 to 12/1/2025,2.00,M 2:00PM - 3:45PM,"Clossen,Tammy",,On Campus,Fall Only,11/14/2025,3 of 37,Click for Details
BEM101,Introduction to Emergency Management Operations,90,8/18/2025 to 12/12/2025,3.00,No scheduled meetings,"Schlosser,William",,Distance Learning,Fall Only,W/D 11/14/2025,3 of 10,Click for Details
EET246,Robotics & Fluid Power,04,8/18/2025 to 12/3/2025,3.00,MW 10:30AM - 12:45PM,"Kinley,Kenneth",,On Campus,Fall Only,11/14/2025,-1 of 10,Click for Details
FYE101,First Year Experience,14 ET,8/19/2025 to 12/4/2025,1.00,TR 9:30AM - 10:20AM,"Brooks,Daniel",,On Campus,NA,11/14/2025,3 of 24,Click for Details
ART340,Illustration,02,8/18/2025 to 12/3/2025,3.00,MW 11:00AM - 1:15PM,"Anderson,Kathryn",,On Campus,Fall Only,W/D 11/14/2025,4 of 14,Click for Details
NUR214L##,Adult Medical-Surgical Nursing II Lab,74,8/23/2025 to 11/22/2025,0.00,S 6:30AM - 3:15PM,"Account,Test",,Off Campus,NA,"11/07/2025
Requires Associated Class NUR214-91		
Lab restricted to lecture section 91		
Restricted to RN major
Health/nursing requirements needed
See clinical grid for details
Additional times to be arranged
Times may vary by site
Transportation needed",0 of 11,Click for Details
MLS305,Training Management & the Warfighting Functions,41,8/18/2025 to 12/1/2025,3.00,M 6:00PM - 8:45PM,"Mally,Jeffrey",,On Campus,NA,11/14/2025,17 of 20,Click for Details
FYE101,First Year Experience,05 ARCH,8/19/2025 to 12/4/2025,1.00,TR 8:00AM - 8:50AM,"Brooks,Daniel",,On Campus,NA,11/14/2025,2 of 24,Click for Details
WEL119,Shielded Metal Arc Welding,24,8/18/2025 to 10/10/2025,4.00,TR 12:00PM - 3:45PM...,"Bell,Matthew",,On Campus,Fall Only,withdraw date 9/30/25,2 of 15,Click for Details
BCT109,Framing Principles,02,8/18/2025 to 12/3/2025,4.00,MW 8:00AM - 8:50AM...,"Graff,Garret",,On Campus,NA,11/14/2025,15 of 18,Click for Details
ELT227,Industrial Motor Control,21,8/18/2025 to 12/3/2025,4.00,MW 12:30PM - 1:45PM...,"Fagnano,Vincent",,On Campus,NA,11/14/2025,0 of 15,Click for Details
PPT119,Polymer Processing Survey - Lab,01,8/20/2025 to 12/3/2025,1.00,W 8:00AM - 10:45AM,"Perez,Jose",,On Campus,Fall Only,withdrawal date 11/14/2025,8 of 12,Click for Details
MTH242,Calculus II,01,8/18/2025 to 12/4/2025,4.00,MW 11:00AM - 11:50AM...,"Mitchell,Robert",,On Campus,NA,W/D 11/14/2025,10 of 20,Click for Details
BCM230,Construction Surveying,03,8/18/2025 to 12/5/2025,3.00,MF 8:00AM - 11:15AM,"Krick,Jason",,On Campus,NA,11/14/2025,1 of 14,Click for Details
DSM236L##,Heavy Equipment Machine Electronics & Diagnostic Procedures Lab,01,8/21/2025 to 12/4/2025,0.00,R 8:00AM - 10:45AM,"Fry,Jeremy",,On Campus,NA,WD 11/14/2025,0 of 19,Click for Details
BCT238,Concrete Construction,04,8/22/2025 to 12/5/2025,3.00,F 8:00AM - 8:50AM...,"Reber,Franklin",,On Campus,NA,11/14/2025,3 of 13,Click for Details
ACC123,Introduction to Managerial Accounting,21,8/19/2025 to 12/4/2025,3.00,TR 2:00PM - 3:15PM,"Lukpetris,Sylvia",,On Campus,NA,W/D 11/14/2025,0 of 18,Click for Details
MTT222,Fixture Design & Fabrication,21,10/13/2025 to 12/12/2025,4.00,MW 1:00PM - 1:50PM...,"Ravizza,Daniel",,On Campus,NA,12/2/2025,4 of 14,Click for Details
ART270,Computer Graphics I,41,8/19/2025 to 12/4/2025,3.00,TR 5:00PM - 7:15PM,"Anderson,Kathryn",,On Campus,Fall Only,W/D 11/14/2025,4 of 13,Click for Details
